url,tittel
"/en/befolkning/artikler-og-publikasjoner/udi-and-the-immigration-administration",UDI and the immigration administration
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/mindre-laksefiske-i-elvane",Mindre laksefiske i elvane
"/transport-og-reiseliv/artikler-og-publikasjoner/sma-endringer-i-handelsflaten",Små endringer i handelsflåten
"/en/befolkning/artikler-og-publikasjoner/udi-and-the-immigration-administration?tabell=299987",UDI and the immigration administration
"/en/befolkning/artikler-og-publikasjoner/udi-and-the-immigration-administration?tabell=292433",UDI and the immigration administration
"/en/befolkning/artikler-og-publikasjoner/udi-and-the-immigration-administration?tabell=299995",UDI and the immigration administration
"/en/befolkning/artikler-og-publikasjoner/udi-and-the-immigration-administration?tabell=299997",UDI and the immigration administration
"/en/befolkning/artikler-og-publikasjoner/udi-and-the-immigration-administration?tabell=292431",UDI and the immigration administration
"/en/befolkning/artikler-og-publikasjoner/udi-and-the-immigration-administration?tabell=299991",UDI and the immigration administration
"/en/befolkning/artikler-og-publikasjoner/udi-and-the-immigration-administration?tabell=299993",UDI and the immigration administration
"/en/befolkning/artikler-og-publikasjoner/udi-and-the-immigration-administration?tabell=299989",UDI and the immigration administration
"/en/utdanning/artikler-og-publikasjoner/education-from-back-home",Education from back home
"/en/utdanning/artikler-og-publikasjoner/women-and-men-please-mind-the-gap","Women and men – Please, mind the gap!"
"/en/utdanning/artikler-og-publikasjoner/women-and-men-please-mind-the-gap?tabell=293465","Women and men – Please, mind the gap!"
"/utdanning/artikler-og-publikasjoner/forskjellene-bestar-i-nasjonale-prover",Forskjellene består i nasjonale prøver
"/en/arbeid-og-lonn/metoder-og-dokumentasjon/mean-median-or-quartiles","Mean, median or quartiles?"
"/en/arbeid-og-lonn/metoder-og-dokumentasjon/earnings-or-income",Earnings or income?
"/arbeid-og-lonn/metoder-og-dokumentasjon/lonn-eller-inntekt",Lønn eller inntekt?
"/arbeid-og-lonn/metoder-og-dokumentasjon/gjennomsnitt-median-eller-kvartiler","Gjennomsnitt, median eller kvartiler?"
"/en/befolkning/artikler-og-publikasjoner/record-numbers-of-displaced-persons",Record numbers of displaced persons
"/en/befolkning/artikler-og-publikasjoner/statelessness-many-worldwide-few-in-norway","Statelessness: many worldwide, few in Norway"
"/en/befolkning/artikler-og-publikasjoner/statelessness-many-worldwide-few-in-norway?tabell=293074","Statelessness: many worldwide, few in Norway"
"/en/omssb/tjenester-og-verktoy/data-til-forskning/befolkning/flyttinger",flyttinger
"/en/arbeid-og-lonn/why-are-the-earnings-statistics-not-part-of-the-employment-statistics",Why are the earnings statistics not part of the employment statistics?
"/arbeid-og-lonn/artikler-og-publikasjoner/laveste-lonnsvekst-pa-2000-tallet",Laveste lønnsvekst på 2000-tallet
"/en/befolkning/artikler-og-publikasjoner/from-asylum-seeker-to-refugee-before-and-after-the-crisis-of-2015",From asylum seeker to refugee – before and after the crisis of 2015
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/levekarsundersokelsen-om-helse-2015",Levekårsundersøkelsen om helse 2015
"/natur-og-miljo/artikler-og-publikasjoner/miljookonomiske-virkemidler",Miljøøkonomiske virkemidler
"/en/befolkning/artikler-og-publikasjoner/6-in-10-men-self-supporting-after-8-years",6 in 10 men self-supporting after 8 years
"/en/befolkning/artikler-og-publikasjoner/6-in-10-men-self-supporting-after-8-years?tabell=293676",6 in 10 men self-supporting after 8 years
"/en/befolkning/artikler-og-publikasjoner/this-is-svalbard-2016",This is Svalbard 2016
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/levekarsundersokelsen-eu-silc-2016.tema-idrettsaktiviteter",Levekårsundersøkelsen EU-SILC 2016. Tema: Idrettsaktiviteter
"/en/befolkning/artikler-og-publikasjoner/bosnians-the-integration-champions",Bosnians – the integration champions?
"/en/befolkning/artikler-og-publikasjoner/bosnians-the-integration-champions?tabell=294182",Bosnians – the integration champions?
"/en/befolkning/artikler-og-publikasjoner/bosnians-the-integration-champions?tabell=294184",Bosnians – the integration champions?
"/en/befolkning/artikler-og-publikasjoner/bosnians-the-integration-champions?tabell=294186",Bosnians – the integration champions?
"/en/befolkning/artikler-og-publikasjoner/bosnians-the-integration-champions?tabell=294180",Bosnians – the integration champions?
"/utenriksokonomi/artikler-og-publikasjoner/flere-enn-eksportorene-avhengige-av-eksportmarkedene",Flere enn eksportørene avhengige av eksportmarkedene
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/investeringar-i-jordbruket-i-2014",Investeringar i jordbruket i 2014
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/gode-potetavlingar-i-fjor",Gode potetavlingar i fjor
"/en/arbeid-og-lonn/artikler-og-publikasjoner/work-goal-and-arena-for-integration",Work – goal and arena for integration
"/energi-og-industri/artikler-og-publikasjoner/rekordstor-kraftproduksjon-i-2016",Rekordstor kraftproduksjon i 2016
"/en/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/changes-in-inventories-in-the-norwegian-national-accounts--294828",Changes in inventories in the Norwegian National Accounts
"/priser-og-prisindekser/statistikker/kpi/tilleggsinformasjon/nytt-referansear-2015-100-i-konsumprisindeksen-kpi",Nytt referanseår (2015=100) i Konsumprisindeksen (KPI)
"/en/befolkning/artikler-og-publikasjoner/iraqis-in-norway-a-demographic-portrait",Iraqis in Norway – a demographic portrait
"/en/befolkning/artikler-og-publikasjoner/iraqis-in-norway-a-demographic-portrait?tabell=294553",Iraqis in Norway – a demographic portrait
"/en/befolkning/artikler-og-publikasjoner/iraqis-in-norway-a-demographic-portrait?tabell=294551",Iraqis in Norway – a demographic portrait
"/en/befolkning/artikler-og-publikasjoner/iraqis-in-norway-a-demographic-portrait?tabell=294555",Iraqis in Norway – a demographic portrait
"/priser-og-prisindekser/artikler-og-publikasjoner/prisfall-pa-olje-og-gass",Prisfall på olje og gass
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/fra-attatnaering-til-milliardindustri",Frå attåtnæring til milliardindustri
"/bank-og-finansmarked/artikler-og-publikasjoner/godt-arsresultat-for-bankene--302548",Godt årsresultat for bankene
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/jordbruksinntekten-opp-10-prosent",Jordbruksinntekten opp 10 prosent
"/294955/commodity-list-external-trade-2017",Commodity List External Trade 2017
"/294954/statistisk-varefortegnelse-for-utenrikshandelen-2017",Statistisk varefortegnelse for utenrikshandelen 2017
"/utenriksokonomi/artikler-og-publikasjoner/flest-norske-dotterforetak-ligg-i-europa",Flest norske dotterføretak ligg i Europa
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/karneval-i-lofoten--295714",Karneval og oljestrid
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/karneval-i-lofoten--295714?tabell=296323",Karneval og oljestrid
"/bygg-bolig-og-eiendom/artikler-og-publikasjoner/rekordmange-nye-byggetillatelser",Rekordmange nye byggetillatelser
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/skoginntektene-pa-stedet-hvil",Skoginntektene på stedet hvil
"/teknologi-og-innovasjon/artikler-og-publikasjoner/fortsatt-sterkere-vekst-i-norsk-fou-enn-i-eu",Fortsatt sterkere vekst i norsk FoU enn i EU
"/arbeid-og-lonn/artikler-og-publikasjoner/hver-tiende-ansatt-jobber-sondag",Hver tiende ansatt jobber søndag
"/en/forskning/discussion-papers/closing-the-gender-gap-in-pensions.a-microsimulation-analysis-of-the-norwegian-ndc-pension-system",Closing the gender gap in pensions. A microsimulation analysis of the Norwegian NDC pension system
"/helse/artikler-og-publikasjoner/vil-snus-overta-for-royk",Vil snus overta for røyk?
"/energi-og-industri/artikler-og-publikasjoner/et-krevende-ar-for-industrien--296129",Et krevende år for industrien
"/energi-og-industri/artikler-og-publikasjoner/oljedrevet-nedtur-for-industrien-fortsatte-i-2016",Oljedrevet nedtur for industrien fortsatte i 2016
"/energi-og-industri/artikler-og-publikasjoner/et-krevende-ar-for-industrien--296129?tabell=296327","Et krevende år for industrien - Omsetning. Årstall, etter næring. Ujusterte serier. Millioner kroner"
"/energi-og-industri/artikler-og-publikasjoner/oljedrevet-nedtur-for-industrien-fortsatte-i-2016?tabell=294075","Oljedrevet nedtur for industrien fortsatte i 2016 - Produksjonsindeks. Årsgjennomsnitt, etter næring og varetype. Kalenderjusterteserier. 2005=100"
"/energi-og-industri/artikler-og-publikasjoner/borekostnadene-pa-sokkelen-knask-eller-knep",Borekostnadene på sokkelen: Knask eller knep?
"/energi-og-industri/artikler-og-publikasjoner/borekostnadene-pa-sokkelen-knask-eller-knep?tabell=298184",Borekostnadene på sokkelen: Knask eller knep?
"/energi-og-industri/artikler-og-publikasjoner/borekostnadene-pa-sokkelen-knask-eller-knep?tabell=298187",Borekostnadene på sokkelen: Knask eller knep?
"/bygg-bolig-og-eiendom/artikler-og-publikasjoner/liten-vekst-i-bygningsmassen",Liten vekst i bygningsmassen
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/volum-og-prisendring-i-nasjonalregnskapet",Volum- og prisendring i nasjonalregnskapet
"/bygg-bolig-og-eiendom/ikke-i-bruk",Hvem er utsatt på boligmarkedet?
"/befolkning/artikler-og-publikasjoner/folketalet-ved-nyttar-var-5-258-000",Folketalet ved nyttår var 5 258 000
"/befolkning/artikler-og-publikasjoner/lagaste-talet-pa-vigslar-sidan-2006",Lågaste talet på vigslar sidan 2006
"/befolkning/artikler-og-publikasjoner/population-of-5-258-000-at-year-start",Population of 5 258 000 at year start
"/helse/artikler-og-publikasjoner/staten-betaler-14-milliarder-for-private-spesialisttjenester",Staten betaler 14 milliarder for private spesialisttjenester
"/inntekt-og-forbruk/artikler-og-publikasjoner/ett-av-ti-barn-tilhorer-en-husholdning-med-vedvarende-lavinntekt",Ett av ti barn tilhører en husholdning med vedvarende lavinntekt
"/en/forskning/discussion-papers/phasing-out-coal-and-phasing-in-renewables-good-or-bad-news-for-arctic-gas-producers",Phasing out coal and phasing in renewables – good or bad news for arctic gas producers?
"/omssb/om-oss/vaar-virksomhet/planer-og-meldinger/statistisk-sentralbyras-internasjonale-utviklingssamarbeid.arsmelding-2016",Statistisk sentralbyrås internasjonale utviklingssamarbeid. Årsmelding 2016
"/befolkning/artikler-og-publikasjoner/flest-nye-bosatte-fra-syria",Flest nye bosatte fra Syria
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/norge-og-de-ville-dyrene",Norge og de ville dyrene
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/norge-og-de-ville-dyrene?tabell=298094",Norge og de ville dyrene
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/norge-og-de-ville-dyrene?tabell=298196",Norge og de ville dyrene
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/norge-og-de-ville-dyrene?tabell=298386",Norge og de ville dyrene
"/sosiale-forhold-og-kriminalitet/artikler-og-publikasjoner/de-nye-kriminalstatistikkene",De nye kriminalstatistikkene
"/natur-og-miljo/artikler-og-publikasjoner/oppdaterte-arealtal",Oppdaterte arealtal
"/befolkning/artikler-og-publikasjoner/fedrekvoten-mer-populaer-enn-noen-gang--298200",Fedrekvoten – mer populær enn noen gang
"/befolkning/artikler-og-publikasjoner/fedrekvoten-mer-populaer-enn-noen-gang--298200?tabell=298321",Fedrekvoten – mer populær enn noen gang
"/inntekt-og-forbruk/artikler-og-publikasjoner/nesten-like-vanlig-med-tjenestepensjon-for-kvinner-som-for-menn?tabell=298646","Nesten like vanlig med tjenestepensjon for kvinner som for menn - Antall personer, median og sum i millioner kroner for personermed beløp. Personer 40 år og eldre, etter aldersgruppe og kjønn. 2014"
"/inntekt-og-forbruk/artikler-og-publikasjoner/nesten-like-vanlig-med-tjenestepensjon-for-kvinner-som-for-menn",Nesten like vanlig med tjenestepensjon for kvinner som for menn
"/virksomheter-foretak-og-regnskap/artikler-og-publikasjoner/storst-del-kvinner-i-styre-og-leiing-i-nord-noreg",Størst del kvinner i styre og leiing i Nord-Noreg
"/forskning/forskning-i-ssb/ingegerd-og-arne-skaugs-forskningsfond/statutter-for-ingegerd-og-arne-skaugs-forskningsfond",Statutter for Ingegerd og Arne Skaugs Forskningsfond
"/befolkning/artikler-og-publikasjoner/menns-levealder-fortsetter-a-oke",Menns levealder fortsetter å øke
"/befolkning/artikler-og-publikasjoner/fodealderen-gar-opp-og-fruktbarheten-gar-ned","Fødealderen går opp, og fruktbarheten går ned"
"/en/befolkning/artikler-og-publikasjoner/further-increase-in-male-life-expectancy",Further increase in male life expectancy
"/en/befolkning/artikler-og-publikasjoner/decline-in-fertility--320792",Decline in fertility
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/mot-litt-lysere-tider?tabell=301438",Mot litt lysere tider - Makroøkonomiske hovedstørrelser 2005-2020. Regnskap og prognoser. Prosentvis endring fra året førder ikke annet framgår
"/en/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/slightly-brighter-times-ahead",Slightly brighter times ahead
"/en/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/slightly-brighter-times-ahead?tabell=301439",Slightly brighter times ahead - Main economic indicators 2005-2020. Accounts and forecasts. Percentage change from previousyear unless otherwise noted
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/perspektiver-2017-1",Perspektiver
"/arbeid-og-lonn/artikler-og-publikasjoner/befolkning-og-arbeidsinnsats-2017-1",Befolkning og arbeidsinnsats
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/okonomisk-vekst-2017-1",Økonomisk vekst
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/konjunkturutviklingen-i-norge-2017-1",Konjunkturutviklingen i Norge
"/inntekt-og-forbruk/artikler-og-publikasjoner/husholdningene-2017-1",Husholdningene
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/konjunkturtendensene-internasjonalt-2017-1",Konjunkturtendensene internasjonalt
"/offentlig-sektor/artikler-og-publikasjoner/offentlig-forvaltning-2017-1",Offentlig forvaltning
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/mot-litt-lysere-tider",Mot litt lysere tider
"/en/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/health-expenditure-accounts-for-more-than-10-per-cent-of-gdp",Health expenditure accounts for more than 10 per cent of GDP
"/nasjonalregnskap-og-konjunkturer/artikler-og-publikasjoner/helseutgifter-utgjorde-vel-10-prosent-av-bnp",Helseutgifter utgjorde vel 10 prosent av BNP
"/arbeid-og-lonn/artikler-og-publikasjoner/stor-okning-i-yrkesmobiliteten-fra-1800-tallet-til-i-dag",Stor økning i yrkesmobiliteten fra 1800-tallet til i dag
"/utdanning/artikler-og-publikasjoner/storre-kvinneandel-i-nettskoleutdanning",Større kvinneandel i nettskoleutdanning
"/arbeid-og-lonn/artikler-og-publikasjoner/stor-okning-i-yrkesmobiliteten-fra-1800-tallet-til-i-dag?tabell=299562",Stor økning i yrkesmobiliteten fra 1800-tallet til i dag
"/forskning/forskning-i-ssb",Forskning i SSB
"/en/forskning/forskning-i-ssb",Research in Statistics Norway
"/en/forskning/forskning-i-ssb/internasjonale-publikasjoner",Recent publications in international academic journals
"/forskning/forskning-i-ssb/internasjonale-publikasjoner",Forskning publisert i internasjonale fagtidsskrifter
"/en/forskning/discussion-papers/labor-supply-analysis-with-non-convex",Labor supply analysis with non-convex Budget sets without the Hausman approach
"/transport-og-reiseliv/artikler-og-publikasjoner/spania-mest-populaere-reisemal-for-nordmenn",Spania mest populære reisemål for nordmenn
"/arbeid-og-lonn/artikler-og-publikasjoner/halv-million-sysselsette-i-kommunane",Halv million sysselsette i kommunane
"/offentlig-sektor/artikler-og-publikasjoner/nokkeltall-for-kommunenes-virksomhet",Nøkkeltall for kommunenes virksomhet
"/befolkning/artikler-og-publikasjoner/innvandring-innvandrere-og-livskvalitet","Innvandring, innvandrere og livskvalitet"
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/hedmark-ned-fra-jakttrona-for-forste-gang-siden-1950-arene",Hedmark ned fra jakttrona for første gang siden 1950-årene
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/hvorfor-abdiserte-hedmark-fra-elgjaktkrona",Hvorfor abdiserte Hedmark fra elgjakttrona?
"/innrapportering/naeringsliv/utenrikshandel-skip?fane=sporsmal",Utenrikshandel med skip og borerigger -
"/energi-og-industri/artikler-og-publikasjoner/nedgang-i-sal-av-petroleumsprodukt--302566",Nedgang i sal av petroleumsprodukt
"/helse/artikler-og-publikasjoner/reduserte-kostnader-pa-grunn-av-nye-pensjonsregler",Reduserte kostnader på grunn av nye pensjonsregler
"/jord-skog-jakt-og-fiskeri/artikler-og-publikasjoner/godt-ar-for-hjortejakta",Godt år for hjortejakta
"/en/energi-og-industri/artikler-og-publikasjoner/decrease-sales-in-february",Decrease sales in February
"/forskning/energi-og-miljookonomi/baerekraftig-utvikling/the-economy-of-the-north-2015",The Economy of the North 2015
